X,Y,Дельта,Питающий канал,Оползни,Конуса прорыва,Лопасти,Распределительный канал,Контуриты,is_well,well_name
484946,7005295,0.11704415949936667,0.08290946184039989,0.179312319154331,0.15941253705071873,0.21860899367683748,0.11403953143977087,0.12867299733857537,False,None
485046,7005295,0.12553802135562372,0.11587763077300237,0.16229798259513012,0.14476459209625664,0.18304983175622386,0.09754718992173973,0.17092475150202363,False,None
485146,7005295,0.10424932742761482,0.14231489848370887,0.1730548347822916,0.1619483556162982,0.1668496916378106,0.0785590804262688,0.17302381162600716,False,None
485246,7005295,0.057052562082644614,0.1787791307018377,0.16305802507272543,0.16147307888559137,0.20656187240986545,0.08757441321873499,0.14550091762860057,False,None
485346,7005295,0.028482387928701298,0.18112214390365589,0.1563154395832912,0.12363388053548446,0.23109734905348572,0.12629661928148406,0.1530521797138975,False,None
485446,7005295,0.026980003722596527,0.14877182480732543,0.14662019578396662,0.133011789036784,0.22084844571779558,0.13765903026886334,0.1861087106626686,False,None
485546,7005295,0.04358248993965357,0.11907131327927592,0.10509387764259198,0.17749136489927203,0.22561363353206437,0.12457682317137198,0.20457049753577017,False,None
485646,7005295,0.06277608465993754,0.10161893829613206,0.11090573131352938,0.1738169549729101,0.21156807541131778,0.12262226105405452,0.2166919542921186,False,None
485746,7005295,0.06420063491655123,0.09007441948846578,0.19218144802654263,0.14242111436040827,0.17426944562326385,0.11851525884987034,0.21833767873489796,False,None
485846,7005295,0.05527420166371526,0.11360455324164609,0.2566744639184638,0.13065795345598877,0.13547291043136034,0.10669420810022764,0.20162170918859812,False,None
485946,7005295,0.06342059132344671,0.17650878138639292,0.24879843312806654,0.12525106059077382,0.12053083602001405,0.1042539471880567,0.16123635036324926,False,None
486046,7005295,0.08763700829148391,0.20302151878849004,0.21898262650814826,0.10834235319372194,0.14060803246613118,0.11384153401169812,0.12756692674032655,False,None
486146,7005295,0.10892166619327646,0.1759169413439824,0.18166356127056438,0.08086323643496367,0.1706736902549073,0.13691033505002456,0.14505056945228115,False,None
486246,7005295,0.11141182855261578,0.13904324303812682,0.14782686293098196,0.1029697142238304,0.1538231770669126,0.16641936425195056,0.17850580993558193,False,None
486346,7005295,0.10889092509658393,0.1259382661827084,0.12075005528295893,0.15970872841845035,0.095635987153404,0.1813726051588927,0.2077034327070017,False,None
486446,7005295,0.1297236815239502,0.12388880255540455,0.08927156876310488,0.1824403726590566,0.07294292748627763,0.16827543028413536,0.23345721672807088,False,None
486546,7005295,0.15852754379548692,0.10181507476253143,0.10127806024833277,0.17678575543738306,0.09828498958351553,0.14635617341596135,0.216952402756789,False,None
486646,7005295,0.12830666440326566,0.08687448175077314,0.14798974164300976,0.18683935115325084,0.1366839281849687,0.1339138796562603,0.17939195320847165,False,None
486746,7005295,0.07504263269528293,0.12140169617860673,0.155738759580202,0.20531560677592048,0.13660312127503665,0.12608259152422674,0.1798155919707245,False,None
486846,7005295,0.06745930974633785,0.1495730731605513,0.13066481421724668,0.2201858951738536,0.13433033715668247,0.13590752258903807,0.1618790479562901,False,None
486946,7005295,0.08789019032880155,0.1381038437964736,0.11128925071107823,0.22935708036241692,0.16173509797765295,0.17137988623012504,0.10024465059345171,False,None
487046,7005295,0.10827338973624727,0.16086058154984595,0.11266664763088127,0.2069848810589437,0.1621099976438026,0.18336250247930533,0.06574199990097396,False,None
487146,7005295,0.135156510482768,0.20761804252731986,0.10231972007248927,0.15481655011483547,0.1454483847963176,0.18632360885739718,0.06831718314887263,False,None
469446,7005395,0.15513976235041735,0.2198769299974791,0.10179518888646494,0.0920464766626006,0.17070295176725162,0.17295745028851056,0.08748124004727578,False,None
469546,7005395,0.14266183292173018,0.2036274255401106,0.13048597105288043,0.0857199048082418,0.19055705432926373,0.13221379336952374,0.11473401797824953,False,None
469646,7005395,0.10948416130256902,0.1633316235397983,0.17521832472811943,0.1263436998560586,0.20018375733289917,0.10384610782899314,0.12159232541156229,False,None
469746,7005395,0.09321707118580272,0.11527322897576234,0.2025942605204375,0.14203642939278718,0.2066173831600454,0.10744345845704684,0.13281816830811805,False,None
469846,7005395,0.10587242490472962,0.09925689827090979,0.19572524048426282,0.12550672124398307,0.18872278921900212,0.13240278302146008,0.1525131428556525,False,None
469946,7005395,0.13232753645407289,0.12636231547595667,0.17360681607681666,0.09038887272636434,0.1663092315078225,0.146955794656848,0.164049433102119,False,None
470046,7005395,0.18080186298012668,0.15824639831806922,0.14587329705030014,0.07535472673753059,0.14370182254727354,0.13287857976117495,0.16314331260552495,False,None
470146,7005395,0.2049349294206283,0.17986049774918803,0.11157221164114434,0.10305801150800786,0.1230850370846191,0.12854019461692512,0.14894911797948734,False,None
470246,7005395,0.17804447753612423,0.15936171682438566,0.11790762824658393,0.1668845000564818,0.10931282749710018,0.13254627793142418,0.13594257190790016,False,None
470346,7005395,0.13700620670386737,0.1203449478597905,0.16173605055528145,0.19893094981773046,0.07990240110576392,0.14927886167580512,0.15280058228176135,False,None
470446,7005395,0.12347914188104067,0.09043735081262166,0.18746417632231596,0.19253562774260313,0.07857200012109651,0.1343410961309089,0.1931706069894133,False,None
470546,7005395,0.1104916100178516,0.08234101690708712,0.18634593852182346,0.19963098154887282,0.12062776635584194,0.1069496752855364,0.1936130113629868,False,None
470646,7005395,0.10523148451282296,0.10468540300762075,0.147212141815602,0.20180458607644336,0.14104956490767653,0.12184449936952603,0.17817232031030844,False,None
470746,7005395,0.14449796896284134,0.10454816725005,0.10399961024563584,0.1948082745583834,0.13753901722040673,0.15019537485277035,0.1644115869099123,False,None
470846,7005395,0.17041970809112383,0.09710615088730329,0.10483487798403601,0.15617326154174815,0.13671350784716246,0.15753014949219024,0.177222344156436,False,None
470946,7005395,0.15891013418704575,0.1235938940685795,0.1344472877980467,0.13688327948005102,0.12725366949834335,0.14411701773490587,0.17479471723302786,False,None
471046,7005395,0.1641826403930226,0.15626349699953507,0.15385388223900798,0.1761157792945648,0.10027481880718109,0.1057824373465599,0.14352694492012863,False,None
471146,7005395,0.17049511156480068,0.18831792769434685,0.1549531071862172,0.20110528969699504,0.10039816617977075,0.062074930462700795,0.12265546721516873,False,None
471246,7005395,0.1715172823426237,0.17377917396000056,0.1709854178205782,0.20831064338343847,0.1183953975164297,0.045781517614968674,0.11123056736196069,False,None
471346,7005395,0.19295046353628756,0.12850605927130065,0.19637359818224423,0.20837346122387973,0.09755301060869555,0.053413734523559804,0.12282967265403244,False,None
471446,7005395,0.21544132928362525,0.13469094287688288,0.169267518680365,0.15366878457631244,0.09875651653023224,0.0644182928098864,0.16375661524269583,False,None
471546,7005395,0.22837427762209245,0.15818756119212996,0.12848430846899117,0.09702384992888013,0.11384483189368652,0.08625888506924521,0.18782628582497468,False,None
471646,7005395,0.22769395792415914,0.16372999128994947,0.11993948468156365,0.11807974677808475,0.09058599194408544,0.1426477827124448,0.13732304466971287,False,None
471746,7005395,0.22971457946708732,0.16812602059603915,0.1329988388069741,0.1631115130995905,0.06025280196790844,0.1611218024201878,0.0846744436422128,False,None
471846,7005395,0.19487799853579124,0.18665276068039788,0.1530921963991216,0.17464544729589906,0.07117848998407686,0.12567224569193938,0.093880861412774,False,None
471946,7005395,0.1128892834939112,0.20140801330454972,0.1474092213465879,0.17783317232658324,0.09583107278879441,0.12773016855396482,0.13689906818560874,False,None
472046,7005395,0.07356786355753941,0.1812634896439106,0.17227602215021953,0.1628985702541499,0.07792705515229735,0.14694903143297283,0.1851179678089104,False,None
472146,7005395,0.10681686518327974,0.15197109389800584,0.19598421410551042,0.14096313812964967,0.07757986942062345,0.13880716905162122,0.1878776502113097,False,None
472246,7005395,0.1427025622265623,0.16327697388119794,0.15690219563177144,0.12060123136699352,0.14060944753388704,0.10806345330824574,0.16784413605134196,False,None
472346,7005395,0.13523448614122163,0.20766977466026892,0.1082272562876582,0.10065034343615833,0.20254624220901635,0.08340922152728872,0.1622626757383879,False,None
472446,7005395,0.11309959398817915,0.2207842719752528,0.10250003021891739,0.0958832688417378,0.22811016305650278,0.10036346028589749,0.13925921163351268,False,None
472546,7005395,0.10570999425703662,0.17226638559234952,0.12112879375747089,0.10825884740276887,0.24585632160375193,0.11681823908531688,0.1299614183013053,False,None
472646,7005395,0.10572555619381468,0.11261873470338024,0.1483228934391246,0.12624859382709933,0.21736818074579184,0.13938525031179955,0.15033079077898975,False,None
472746,7005395,0.13176698198168804,0.12071955465553924,0.16056861004181733,0.10530902060123842,0.13538229729452242,0.1933578917546782,0.15289564367051636,False,None
472846,7005395,0.17116326872537074,0.15480471533482354,0.16658692603537323,0.07397749879774719,0.09220932419031573,0.19623294104786065,0.14502532586850897,False,None
472946,7005395,0.19049916684010415,0.15255438325075393,0.1587591736404212,0.08828958841736742,0.10299993363474147,0.16387160077414697,0.1430261534424649,False,None
473046,7005395,0.1891016933354526,0.16918667506507862,0.13512314037293097,0.13356072703113486,0.10843113428484841,0.13611507630197123,0.12848155360858343,False,None
473146,7005395,0.1789331253519149,0.23823420061383987,0.13432130084696542,0.1342230875209793,0.11393285968822967,0.10684470454571872,0.0935107214323522,False,None
473246,7005395,0.15230992569965401,0.28896189262845473,0.1578225944204671,0.10483262442785427,0.11171468124030703,0.10326743656146664,0.08109084502179635,False,None
473346,7005395,0.12143098150850082,0.25996076720935324,0.17491261215586318,0.09927883302467058,0.12856611035946652,0.09620024877900599,0.11965044696313973,False,None
473446,7005395,0.11901369202481274,0.19482554559005447,0.1766227480591188,0.11681665072042491,0.143036827523979,0.08715247362266418,0.16253206245894594,False,None
473546,7005395,0.15083139310871807,0.15568227382074132,0.16386548960845165,0.13229263579723077,0.14807262057774745,0.08261481958701572,0.1666407675000951,False,None
473646,7005395,0.2076916700242969,0.1431422027619842,0.13631562990642623,0.16708033239613085,0.12908998378367778,0.07054603789457622,0.14613414323290785,False,None
473746,7005395,0.21575795709281376,0.1080556807345348,0.14624908663753222,0.20852114512831726,0.11185894964643342,0.07314783297481635,0.13640934778555225,False,None
473846,7005395,0.16619472197976115,0.0811468434658402,0.18089417059270402,0.2335075221883085,0.1083658073753339,0.0803744471204453,0.14951648727760694,False,None
473946,7005395,0.1335647120174882,0.092069014203397,0.16123354641242174,0.2079584055332585,0.07980334176794085,0.1200838721288775,0.20528710793661628,False,None
474046,7005395,0.12837261263514907,0.13605026598219394,0.09824439122621195,0.14608487235211792,0.08412362152197375,0.1801733620085478,0.22695087427380561,False,None
474146,7005395,0.10496663258503784,0.1800664589156804,0.05828008802308893,0.1441318171058879,0.12246404160286604,0.18230657913684936,0.20778438263058954,False,None
474246,7005395,0.08660774074071119,0.18680116886649706,0.07555461750417795,0.1728226067294278,0.12507490653510958,0.17631397766490056,0.17682498195917581,False,None
474346,7005395,0.10185595744706098,0.17430372033097047,0.13749707890259164,0.16940571050988934,0.1068983947701125,0.17029869546867116,0.13974044257070392,False,None
474446,7005395,0.12402430236568328,0.17225639923240357,0.18262678551582961,0.13392237654874617,0.1173238060548774,0.16242143280253374,0.1074248974799262,False,None
474546,7005395,0.15234932165179663,0.16574392317278291,0.1890988203764299,0.1066221703340236,0.14721536096022067,0.15530422539296707,0.08366617811177922,False,None
474646,7005395,0.17012602056992976,0.1562254052210284,0.18006993589330733,0.11884820075123223,0.16179497557510011,0.132700008004,0.08023545398540219,False,None
474746,7005395,0.18849497805985038,0.11682548824581188,0.1857281176464298,0.13990267204985868,0.17405788866863736,0.11285044019629092,0.08214041513312104,False,None
474846,7005395,0.2219129436169195,0.05833653544243109,0.22590437165646277,0.1508633376344906,0.18214322707857641,0.0980303810299335,0.06280920354118619,False,None
474946,7005395,0.222558066083275,0.044996754559746194,0.2517606887356248,0.14252722734153425,0.17869780152840903,0.08821960617263963,0.07123985557877124,False,None
475046,7005395,0.15966770527191107,0.09093272097880498,0.21968467007494974,0.1346408952746486,0.16132714575534907,0.11280593152045928,0.12094093112387728,False,None
475146,7005395,0.0898061671930751,0.149224781813463,0.20142265623694663,0.13973242855873833,0.14380542935255786,0.14819736990000942,0.12781116694520966,False,None
475246,7005395,0.09079662007919291,0.15645514453215364,0.24158766207833526,0.10078233744305859,0.1432791517121319,0.18440787440769332,0.08269120974743441,False,None
475346,7005395,0.11295565058086046,0.13639706171173827,0.25420097498936234,0.06886650705838054,0.1364024421479287,0.21457563585215167,0.07660172765957804,False,None
475446,7005395,0.0796797369252513,0.1407591737905487,0.20969944051778955,0.06746523090595631,0.1722429787136192,0.23137570367792681,0.09877773546890825,False,None
475546,7005395,0.07727745562214831,0.13718817192960114,0.17858248148932174,0.077077160110024,0.2260728752486323,0.2122890386971918,0.09151281690308084,False,None
475646,7005395,0.12017264137450412,0.12840580409730096,0.1643880637788589,0.12133824704347185,0.22145499856268108,0.15458706516298132,0.08965317998020185,False,None
475746,7005395,0.13044683102882265,0.12774027950673178,0.16258793622309264,0.16773115501835822,0.19594852700070825,0.12591456748217128,0.08963070374011525,False,None
475846,7005395,0.14469290050769443,0.11292429226420515,0.15670383978174685,0.17515520762039294,0.17234470931934165,0.14545740795220763,0.09272164255441145,False,None
475946,7005395,0.1784348772454883,0.10178009441948117,0.13709353237603691,0.13873928894105714,0.13638641636124146,0.17325690273056288,0.13430888792613221,False,None
476046,7005395,0.18834017216958984,0.12180300134527018,0.13637836404700354,0.11032888130781154,0.11452262424645256,0.15215646147299405,0.1764704954108783,False,None
476146,7005395,0.1734936961195971,0.11559501445652512,0.12571965968840304,0.14668965342873716,0.08796280681742447,0.15265308003754774,0.19788608945176542,False,None
476246,7005395,0.17436052574952632,0.09098780159918679,0.1339778362761893,0.1637492210014487,0.0429922584008636,0.21382757193491558,0.18010478503786978,False,None
476346,7005395,0.21070145243543534,0.0994237936422524,0.17846581315898008,0.12178814002141997,0.02837379734236964,0.235752926819768,0.12549407657977465,False,None
476446,7005395,0.2153889311008616,0.11096086546653326,0.18515640821139273,0.11917617119720594,0.0689508344192491,0.21344627409684047,0.08692051550791696,False,None
476546,7005395,0.18301989442729888,0.09657961831923949,0.1712599106129933,0.15415203073187683,0.12029315523938797,0.20386415975608307,0.07083123091312055,False,None
476646,7005395,0.14423347863436872,0.06013971388223882,0.17675095401759164,0.17389329070315196,0.11313080938373736,0.2182261154140699,0.11362563796484167,False,None
476746,7005395,0.14520732428519154,0.05366572446586711,0.1497073764192241,0.167269833940216,0.07221081401222566,0.21801886910240914,0.19392005777486648,False,None
476846,7005395,0.17852463382769673,0.08044159019007283,0.12408958605598977,0.16103840295636393,0.05686174642608142,0.19388057201730524,0.2051634685264902,False,None
476946,7005395,0.18252872139728146,0.11315455452019159,0.13790966891326759,0.1571322929801946,0.08536375632787599,0.1613769212382183,0.16253408462297053,False,None
477046,7005395,0.1763978096246777,0.16842795317248255,0.12855737165673856,0.12908822168679082,0.1482202812864049,0.1390551193708301,0.11025324320207541,False,None
477146,7005395,0.16052932055789937,0.1738731777406283,0.12149438376241617,0.0803853272728587,0.195151906249039,0.14422175957315692,0.1243441248440016,False,None
477246,7005395,0.1819902192081317,0.11141918266391213,0.14429307031323435,0.050270068152760736,0.1913646603484579,0.11730058442044289,0.2033622148930604,False,None
477346,7005395,0.21788499484290375,0.10061178537248502,0.14479791520532725,0.05798937222583203,0.15822835164412435,0.0988616255111557,0.22162595519817202,False,None
477446,7005395,0.18331332681100054,0.154692722598108,0.1329596471015125,0.08489006201696847,0.1462214097364436,0.1408541358897001,0.15706869584626693,False,None
477546,7005395,0.11186778759808341,0.18668376473609843,0.163614128278705,0.12878193991091577,0.13592847646091866,0.15569846938415685,0.11742543363112196,False,None
477646,7005395,0.07031291910166049,0.18701300635520718,0.22633841234779567,0.1659734966616838,0.1280440509853,0.12671661008838372,0.0956015044599692,False,None
477746,7005395,0.06215514324159005,0.20173368204803183,0.2211666852640375,0.1361212749207918,0.16903368901081328,0.14042870432208993,0.06936082119264568,False,None
477846,7005395,0.057172714374833546,0.2092047518833795,0.1534413095970123,0.11460592935050258,0.2056464696748153,0.160922812497625,0.0990060126218319,False,None
477946,7005395,0.0723829915273681,0.185308209240592,0.11426100685633772,0.13151550634926623,0.1988671563376882,0.1430334191015997,0.1546317105871481,False,None
478046,7005395,0.10144956963915806,0.16397756059726176,0.11021679747791549,0.16656881670479978,0.17377670246104154,0.13550759188478512,0.14850296123503837,False,None
478146,7005395,0.12799965309284417,0.14207797398795258,0.10464991515329479,0.17849409900688828,0.18737291752835403,0.14371644826863939,0.11568899296202687,False,None
478246,7005395,0.1473700590167996,0.10353652905197736,0.0822536202868018,0.18661091351086076,0.2187054879929048,0.1469405473673403,0.11458284277331551,False,None
478346,7005395,0.14271824196839775,0.0987442026492688,0.06509355777281692,0.195142875209821,0.2032408677328837,0.13303271493184252,0.16202753973496942,False,None
478446,7005395,0.10209289912810349,0.13502156316697023,0.07859700240524317,0.160394446927779,0.14923206720046117,0.13730422084708396,0.23735780032435902,False,None
478546,7005395,0.07290450312006351,0.1511619709925265,0.11279695094061787,0.1212265784885733,0.13617430575198025,0.1551444932394248,0.25059119746681374,False,None
478646,7005395,0.06596544076527078,0.16286291540707987,0.15918336840843952,0.12487634279934248,0.1340321423397571,0.15386849600112054,0.1992112942789898,False,None
478746,7005395,0.06377812445949436,0.16538634698423096,0.22411423586991228,0.13016808924023726,0.11900943930659759,0.13790991633306454,0.159633847806463,False,None
478846,7005395,0.06863661975483856,0.14845849943136816,0.25556916993423967,0.11638089975987043,0.13886971118423241,0.13099807580674477,0.14108702412870608,False,None
478946,7005395,0.07873721809753725,0.15613885310334402,0.21003949355682514,0.10739008015992618,0.1713703907965127,0.11989306785360507,0.15643089643224972,False,None
479046,7005395,0.08948399221056426,0.1756390351350794,0.14198431231127484,0.08888566228703884,0.18358258464071864,0.13289224803644523,0.18753216537887887,False,None
479146,7005395,0.1122132785315223,0.18548665551834595,0.0987139122466913,0.0985894212494079,0.14472323244171587,0.18244515651540347,0.1778283434969133,False,None
479246,7005395,0.1616947816077057,0.19152043663110618,0.08643610014891054,0.13006977109446816,0.07598554592746613,0.20443671827314416,0.1498566463171992,False,None
479346,7005395,0.16481105254460196,0.17174233404470543,0.10017825473499768,0.15067939263708996,0.04115697912537157,0.20165692539358684,0.16977506151964666,False,None
479446,7005395,0.10439005680278131,0.17114598746672927,0.1160068562019294,0.14910314048274836,0.054288061624362643,0.21418556322302676,0.19088033419842243,False,None
479546,7005395,0.06767793633231915,0.1824740763803505,0.13120636380734302,0.12222471002676662,0.1316672600062648,0.20723021064497074,0.15751944280198532,False,None
479646,7005395,0.08233405377585234,0.17423023516681246,0.12820875360996997,0.08635947221218046,0.21243129877529665,0.16530335664408716,0.151132829815801,False,None
479746,7005395,0.1250255390228143,0.18162737289497266,0.12901926054067103,0.08018687603947561,0.19514003223046794,0.12152769067544408,0.16747322859615443,False,None
479846,7005395,0.15557758801998134,0.18787822819472078,0.11761580071682287,0.08887998737578023,0.1468655753235258,0.12180518162705224,0.1813776387421168,False,None
479946,7005395,0.15854120786946596,0.18150668493264072,0.1009588402566313,0.1019135978292473,0.13674608211048622,0.1481586100509385,0.17217497695059,False,None
480046,7005395,0.136380079280192,0.17809426395315497,0.11844593509038721,0.13491998603896355,0.15030520610703613,0.14584999258257025,0.13600453694769588,False,None
480146,7005395,0.12080147541775085,0.19223262564255783,0.15430859952718962,0.13561516107038019,0.17172968544425987,0.11076665926065069,0.11454579363721099,False,None
480246,7005395,0.13720792865885523,0.19312472829540434,0.18272249197203552,0.11960553211500237,0.1761030037138525,0.10250219520083788,0.08873412004401213,False,None
480346,7005395,0.18640600722854184,0.17946729979316112,0.15544177362072947,0.15622664396352942,0.15438652114279844,0.11199222366440609,0.05607953058683357,False,None
480446,7005395,0.2100330074929243,0.21265866145161122,0.09816949209166415,0.1742437288954967,0.14129354830198584,0.10330844426492733,0.060293117501390395,False,None
480546,7005395,0.217510208612712,0.22925686429524164,0.10076784179343035,0.11344842683138125,0.14239925668187053,0.0937833610536267,0.10283404073173746,False,None
480646,7005395,0.21017200060845534,0.21099017984393365,0.12705737065721703,0.0949793865029094,0.12676585869092577,0.1056589763758096,0.12437622732074924,False,None
480746,7005395,0.17793853565619827,0.19526455883380253,0.09841762704954797,0.14539470201805582,0.13104730461549624,0.1401547781555088,0.11178249367139034,False,None
480846,7005395,0.1591893226507634,0.17409074272748165,0.06260684535192527,0.1630005432618435,0.16652892464001923,0.15250180841302313,0.12208181295494386,False,None
480946,7005395,0.1621102797869517,0.15884005145191266,0.050986701559615114,0.14342129133759185,0.1628440731461488,0.15029617756091251,0.1715014251568674,False,None
481046,7005395,0.16747869920113337,0.16387717272506658,0.09379194144930918,0.10916333091340899,0.1256086422151686,0.14359945839179863,0.19648075510411467,False,None
481146,7005395,0.16499633350759518,0.17620546533777867,0.16536820389721585,0.08206487888669203,0.11822605952219392,0.1379692060954401,0.15516985275308418,False,None
481246,7005395,0.18975800001010587,0.16005994064930995,0.17896313490710325,0.08144326566289276,0.13001062320878398,0.14858118957707875,0.11118384598472536,False,None
481346,7005395,0.2249081478273175,0.1404469373168633,0.16327107639088467,0.08091743940994561,0.1301739856823097,0.15477717264481494,0.1055052407278643,False,None
481446,7005395,0.228430258045385,0.13090277710164097,0.15125454096729107,0.05209438338525903,0.1532525710048079,0.17591323527303998,0.108152234222576,False,None
481546,7005395,0.1954738880347695,0.14607894830056384,0.16322119908107816,0.03578799126063657,0.19458547425120432,0.15586156125641948,0.10899093781532808,False,None
481646,7005395,0.13414307305428874,0.147157507280877,0.20395820343759843,0.07376895526998421,0.1982053028244094,0.09192847691790589,0.15083848121493632,False,None
481746,7005395,0.11272049837301826,0.1296377319559915,0.21290142618204067,0.12240958745631055,0.17985239600623965,0.05659313366037208,0.18588522636602733,False,None
481846,7005395,0.15129018518814424,0.13813380027310473,0.17302305582597455,0.10801983578411273,0.17983724495390305,0.05859971464255767,0.19109616333220308,False,None
481946,7005395,0.16237169292596376,0.12433527110686912,0.11896528194960934,0.11189136964080976,0.19495268279935962,0.07647590056989628,0.21100780100749222,False,None
482046,7005395,0.12597270793658483,0.09991864589769782,0.0884122640616587,0.19355344123381574,0.1806430828885534,0.10536334429328685,0.2061365136884027,False,None
482146,7005395,0.13074718410363692,0.09676628993618563,0.08834827783252833,0.24361854157713578,0.11805175986958714,0.15141052267649574,0.17105742400443047,False,None
482246,7005395,0.18632906473158595,0.11496308017875023,0.07595124042939576,0.21423553695910746,0.06817966119172729,0.18741404374825893,0.15292737276117435,False,None
482346,7005395,0.19740553337672812,0.13317998602551048,0.09156930159734114,0.17476017411454922,0.05732401618949388,0.18716780386694365,0.15859318482943346,False,None
482446,7005395,0.14708493210567178,0.14285674751226846,0.15539114433052612,0.13969342631560802,0.07802335100414298,0.1634222294363485,0.17352816929543416,False,None
482546,7005395,0.11435344181275789,0.1535498264861923,0.20396230862745013,0.11020558103673152,0.09713033413710923,0.1391722256439159,0.18162628225584299,False,None
482646,7005395,0.12194025116544242,0.15343253093263565,0.23284430675080847,0.12158492008365283,0.09209225426331515,0.09547411499664134,0.18263162180750414,False,None
482746,7005395,0.12202724071552162,0.13053837400249652,0.23932883787181136,0.13762214624905889,0.10701607929822024,0.08507025380114507,0.17839706806174627,False,None
482846,7005395,0.1399168649341902,0.11099424552559696,0.18640069062987646,0.13760591154231072,0.13192736726307336,0.12922667967005613,0.16392824043489618,False,None
482946,7005395,0.17396897065803302,0.12083650461933211,0.13636883535788824,0.14239341110794979,0.13145851749517778,0.15512322618867272,0.1398505345729463,False,None
483046,7005395,0.17412846941727608,0.14382009280994784,0.14490154052870297,0.15321145514489967,0.13287105028729562,0.12520727747495444,0.12586011433692335,False,None
483146,7005395,0.15154871487942673,0.1804730774013373,0.18760028667794099,0.16165588789106972,0.12782282493994632,0.08301156182730564,0.10788764638297323,False,None
483246,7005395,0.13011612209764747,0.2011208451304753,0.1843736982222629,0.17601654570565664,0.1373475965972072,0.08585966796587674,0.08516552428087362,False,None
483346,7005395,0.11983970256058837,0.17967127811797007,0.14634343397842764,0.19502690611404983,0.15490806115647707,0.1215604323634077,0.08265018570907931,False,None
483446,7005395,0.13632996468611583,0.14494002698022715,0.14407004427342776,0.17887827560084218,0.14961003099938266,0.13667238328535064,0.10949927417465377,False,None
483546,7005395,0.2008218570887166,0.11605295974382873,0.15008026341803732,0.1560870825837984,0.10985725280253901,0.14480635828247249,0.1222942260806075,False,None
483646,7005395,0.22907252837289768,0.13351774030904934,0.14948942182249003,0.15860056329152888,0.06888536078371013,0.13674443580727758,0.1236899496130464,False,None
483746,7005395,0.19190458960289167,0.17415540962650938,0.14464520759133545,0.15290619231219305,0.07788401922367588,0.1198280598208281,0.13867652182256648,False,None
483846,7005395,0.17934786871176217,0.18821754789634165,0.11560220190539985,0.12520076162698152,0.1256056192293946,0.0849037788281164,0.18112222180200382,False,None
483946,7005395,0.19488008710216778,0.16471905827447836,0.07719776159507881,0.10675834684066324,0.16720004557938042,0.08250768881883548,0.2067370117893959,False,None
484046,7005395,0.19003039061493418,0.1282687035970679,0.05784978940644249,0.07982988057163301,0.19909015433215754,0.14906847977990573,0.19586260169785913,False,None
484146,7005395,0.20029356430363598,0.11022753452905588,0.0719438918239712,0.07286455394050449,0.17902884619532092,0.20479908924433843,0.16084251996317314,False,None
484246,7005395,0.2059306596818235,0.14800942441279713,0.10561435320036978,0.09908450421291473,0.12568447774107208,0.1742954001240367,0.14138118062698612,False,None
484346,7005395,0.15709657116204304,0.1797589345482546,0.14564277852975954,0.14527533915187776,0.13146121293066912,0.09290741508229466,0.1478577485951014,False,None
484446,7005395,0.09037203008625533,0.13776584547022327,0.16433092867813187,0.18650127405716826,0.18566156678051093,0.04844280542218942,0.18692554950552104,False,None
484546,7005395,0.0753575681368474,0.10952334742814195,0.12842862110189496,0.21976829063539732,0.17695568204473805,0.0627995825605843,0.22716690809239617,False,None
484646,7005395,0.11417560258600218,0.10546194896494064,0.13146042306896194,0.2162409280085964,0.131234598276427,0.10222109869851621,0.19920540039655577,False,None
484746,7005395,0.16364615494409163,0.06752287209501996,0.1726501453100522,0.17386246966585053,0.11952713384681049,0.12580879709384177,0.1769824270443335,False,None
484846,7005395,0.17882854307688603,0.05623504726751187,0.1862984059889412,0.1438873260185431,0.10998325146882981,0.15087833099370038,0.17388909518558765,False,None
484946,7005395,0.15816707332900226,0.10162203750522394,0.187853783331677,0.13611522743319138,0.12135664139764821,0.15869155048253897,0.13619368652071828,False,None
485046,7005395,0.1693500674785118,0.13427135894074838,0.1962929024109538,0.10855239667957237,0.17326547819697344,0.14315744600967406,0.07511035028356614,False,None
485146,7005395,0.21398931556404235,0.11300770809039053,0.1670101908320612,0.10248835495607696,0.22176109907336827,0.11635472470348635,0.06538860678057432,False,None
485246,7005395,0.1792447755526756,0.10309413284349705,0.1094508052939149,0.1294992061172447,0.23241312990067706,0.1075908661562738,0.1387070841357169,False,None
485346,7005395,0.08815415615751844,0.14670635766178525,0.11869598471835671,0.11342612436441901,0.18604707245526853,0.13905811381233008,0.20791219083032203,False,None
485446,7005395,0.06575678132370175,0.1768648195615939,0.1789597113305792,0.07916795065274329,0.11777044171152876,0.1773286998994998,0.2041515955203534,False,None
485546,7005395,0.1049371428300229,0.1568260179722133,0.18374867468893152,0.07330990651729233,0.10048119215054681,0.17123490912426922,0.20946215671672397,False,None
485646,7005395,0.11395550862675431,0.1309183476927565,0.14482447449997274,0.08891569635922705,0.1419913934454705,0.14863198258882848,0.2307625967869904,False,None
485746,7005395,0.08266338460066205,0.11050754598070978,0.12454955835016845,0.09267258884101819,0.17798852612127225,0.15818551285664634,0.25343288324952296,False,None
485846,7005395,0.06015120034443288,0.1066726680390774,0.11523436538820678,0.09012431853211565,0.18008535388900007,0.1836284376785065,0.2641036561286607,False,None
