X,Y,Дельта,Питающий канал,Оползни,Конуса прорыва,Лопасти,Распределительный канал,Контуриты
-0.377089147172888,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.36410584481232117,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.3511225424517544,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.33813924009118757,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.3251559377306208,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.312172635370054,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2991893330094872,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2862060306489204,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2732227282883536,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2602394259277868,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.24725612356722,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.23427282120665321,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2212895188460864,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2083062164855196,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1953229141249528,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.182339611764386,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1693563094038192,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1563730070432524,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1433897046826856,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1304064023221188,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.11742309996155202,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.10443979760098522,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.09145649524041842,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.07847319287985162,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.06548989051928482,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.052506588158718025,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.039523285798151224,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.026539983437584427,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.01355668107701763,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.0005733787164508305,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.012409923644115969,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.025393226004682766,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.03837652836524957,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.05135983072581636,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.06434313308638316,-1.1407172822743223,0.1433424,0.14339945,0.14211889,0.1436912,0.14192623,0.14302899,0.1424929
0.07732643544694996,-1.1407172822743223,0.14342067,0.14340803,0.14211874,0.1436662,0.14191644,0.14297004,0.14249992
0.09030973780751676,-1.1407172822743223,0.14349864,0.14341658,0.1421186,0.1436413,0.1419067,0.14291136,0.1425069
0.10329304016808356,-1.1407172822743223,0.14357632,0.14342508,0.14211845,0.14361648,0.14189696,0.14285292,0.14251384
0.11627634252865035,-1.1407172822743223,0.14373466,0.143458,0.14205007,0.14360103,0.14186414,0.14277138,0.14252079
0.12925964488921715,-1.1407172822743223,0.14387515,0.14348952,0.14197913,0.14359263,0.14183304,0.14270477,0.14252582
0.14224294724978395,-1.1407172822743223,0.14397524,0.14351352,0.14192177,0.14359012,0.14180957,0.1426611,0.14252867
0.15522624961035075,-1.1407172822743223,0.1439421,0.14350441,0.14194581,0.14358833,0.1418183,0.14267278,0.14252827
0.16820955197091755,-1.1407172822743223,0.14384812,0.14348066,0.1420049,0.14358796,0.14184134,0.1427109,0.14252613
0.18119285433148435,-1.1407172822743223,0.14366737,0.1434364,0.14211224,0.14359051,0.14188439,0.14278778,0.14252132
0.19417615669205116,-1.1407172822743223,0.14356951,0.14342433,0.14211847,0.14361866,0.14189781,0.14285804,0.14251323
0.20715945905261796,-1.1407172822743223,0.14347896,0.14341442,0.14211865,0.14364758,0.14190915,0.14292617,0.14250514
0.22014276141318473,-1.1407172822743223,0.14338832,0.14340448,0.14211881,0.14367653,0.14192049,0.14299442,0.14249703
0.23312606377375153,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.24610936613431833,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.25909266849488516,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.27207597085545193,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.28505927321601876,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.29804257557658553,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.3110258779371523,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.32400918029771913,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.3369924826582859,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.34997578501885274,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.3629590873794195,-1.1407172822743223,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.37594238973998634,-1.1407172822743223,0.14333393,0.14340027,0.14212218,0.14369285,0.14192362,0.14303781,0.14248939
0.3889256921005531,-1.1407172822743223,0.14332369,0.14340493,0.14213307,0.14369266,0.14191277,0.14305358,0.14247935
0.40190899446111994,-1.1407172822743223,0.14331336,0.14340962,0.14214405,0.14369245,0.14190184,0.14306946,0.14246921
0.4148922968216867,-1.1407172822743223,0.14330296,0.14341438,0.14215511,0.14369226,0.14189084,0.14308548,0.142459
0.42787559918225354,-1.1407172822743223,0.14329247,0.14341915,0.14216626,0.14369205,0.14187974,0.14310162,0.14244872
0.4408589015428203,-1.1407172822743223,0.1432819,0.14342394,0.14217749,0.14369184,0.14186856,0.14311786,0.14243837
0.4538422039033871,-1.1407172822743223,0.1432713,0.14342882,0.1421888,0.14369164,0.14185733,0.14313425,0.14242795
0.4668255062639539,-1.1407172822743223,0.14326058,0.14343368,0.14220019,0.14369142,0.14184597,0.14315073,0.14241745
0.4798088086245207,-1.1407172822743223,0.14324981,0.1434386,0.14221165,0.14369121,0.14183456,0.14316733,0.14240687
0.4927921109850875,-1.1407172822743223,0.14323896,0.14344354,0.14222321,0.143691,0.14182308,0.14318407,0.14239623
0.5057754133456543,-1.1407172822743223,0.14322802,0.1434485,0.14223482,0.14369078,0.14181152,0.14320089,0.14238551
0.5187587157062211,-1.1407172822743223,0.14321703,0.14345351,0.14224651,0.14369056,0.14179987,0.14321782,0.14237472
0.5317420180667879,-1.1407172822743223,0.14320524,0.14345887,0.14225905,0.14369032,0.1417874,0.14323597,0.14236316
0.5447253204273547,-1.1407172822743223,0.1431927,0.14346458,0.1422724,0.14369006,0.14177412,0.1432553,0.14235085
0.5577086227879215,-1.1407172822743223,0.14317589,0.14347802,0.14227986,0.14369129,0.14176375,0.14327756,0.1423336
0.5706919251484883,-1.1407172822743223,0.14315674,0.14349571,0.14228417,0.14369333,0.14175494,0.14330149,0.14231363
0.5836752275090551,-1.1407172822743223,0.14313748,0.14351349,0.1422885,0.14369538,0.14174609,0.14332554,0.14229356
0.5966585298696219,-1.1407172822743223,0.14311814,0.14353137,0.14229284,0.14369744,0.1417372,0.1433497,0.14227338
0.6096418322301886,-1.1407172822743223,0.14309867,0.14354934,0.14229718,0.1436995,0.14172824,0.143374,0.14225309
0.6226251345907555,-1.1407172822743223,0.14307874,0.1435678,0.14230154,0.14370163,0.14171916,0.14339885,0.1422323
0.6356084369513223,-1.1407172822743223,0.14305761,0.14358754,0.14230584,0.14370392,0.14170973,0.14342508,0.14221023
0.6485917393118891,-1.1407172822743223,0.14303643,0.14360735,0.14231016,0.14370623,0.14170028,0.14345142,0.1421881
0.6615750416724558,-1.1407172822743223,0.14301606,0.14362589,0.14231534,0.14370832,0.14169048,0.14347714,0.14216688
0.6745583440330227,-1.1407172822743223,0.14299609,0.1436436,0.14232102,0.14371023,0.14168042,0.14350249,0.14214617
0.6875416463935895,-1.1407172822743223,0.14297609,0.1436614,0.14232674,0.14371215,0.14167032,0.14352793,0.1421254
0.7005249487541563,-1.1407172822743223,0.14295729,0.14367811,0.14233206,0.14371395,0.14166085,0.14355181,0.14210588
0.713508251114723,-1.1407172822743223,0.14294147,0.14369228,0.14233641,0.1437155,0.141653,0.14357187,0.14208946
0.7264915534752899,-1.1407172822743223,0.14292562,0.14370646,0.14234078,0.14371704,0.14164509,0.14359197,0.14207298
0.7394748558358567,-1.1407172822743223,0.14290974,0.1437207,0.1423452,0.1437186,0.14163718,0.14361218,0.14205648
0.7524581581964235,-1.1407172822743223,0.14289379,0.14373495,0.14234962,0.14372015,0.1416292,0.14363243,0.14203991
-1.5455863596239,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.5326030572633331,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.5196197549027664,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.5066364525421994,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4936531501816326,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4806698478210658,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.467686545460499,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4547032430999323,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4417199407393655,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.4287366383787987,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.415753336018232,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.402770033657665,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3897867312970982,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3768034289365314,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3638201265759646,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3508368242153979,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.337853521854831,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3248702194942643,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.3118869171336975,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2989036147731308,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2859203124125638,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.272937010051997,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2599537076914302,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2469704053308635,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2339871029702967,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.22100380060973,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.2080204982491631,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1950371958885964,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1820538935280296,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1690705911674626,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1560872888068958,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.143103986446329,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1301206840857623,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1171373817251955,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.1041540793646287,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.091170777004062,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0781874746434952,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0652041722829284,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0522208699223614,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0392375675617946,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0262542652012279,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.013270962840661,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-1.0002876604800943,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9873043581195275,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9743210557589607,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9613377533983939,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9483544510378271,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9353711486772603,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9223878463166935,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.9094045439561267,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8964212415955599,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8834379392349931,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8704546368744264,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8574713345138595,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8444880321532927,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8315047297927259,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8185214274321592,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.8055381250715923,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7925548227110255,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7795715203504587,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.766588217989892,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7536049156293252,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7406216132687583,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7276383109081915,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.7146550085476248,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.701671706187058,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6886884038264911,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6757051014659243,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6627217991053576,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6497384967447908,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6367551943842239,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6237718920236571,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.6107885896630904,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5978052873025236,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5848219849419568,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5718386825813899,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5588553802208232,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5458720778602564,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5328887754996896,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.5199054731391227,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.506922170778556,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.4939388684179892,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.48095556605742235,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.4679722636968556,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.4549889613362888,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.44200565897572197,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.4290223566151552,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.41603905425458837,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.4030557518940216,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.39007244953345477,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.377089147172888,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.36410584481232117,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.3511225424517544,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.33813924009118757,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.3251559377306208,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.312172635370054,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2991893330094872,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2862060306489204,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2732227282883536,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2602394259277868,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.24725612356722,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.23427282120665321,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2212895188460864,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.2083062164855196,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1953229141249528,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.182339611764386,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1693563094038192,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1563730070432524,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1433897046826856,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.1304064023221188,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.11742309996155202,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.10443979760098522,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.09145649524041842,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.07847319287985162,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.06548989051928482,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.052506588158718025,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.039523285798151224,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.026539983437584427,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.01355668107701763,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
-0.0005733787164508305,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.012409923644115969,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.025393226004682766,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.03837652836524957,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.05135983072581636,-1.1277011211525374,0.14333703,0.14339885,0.14211887,0.14369291,0.1419269,0.14303304,0.14249243
0.06434313308638316,-1.1277011211525374,0.1433527,0.14340056,0.14211886,0.1436879,0.14192495,0.14302123,0.14249383
0.07732643544694996,-1.1277011211525374,0.14343144,0.14340921,0.1421187,0.14366274,0.14191508,0.1429619,0.14250088
0.09030973780751676,-1.1277011211525374,0.14350991,0.1434178,0.14211859,0.14363769,0.14190528,0.14290287,0.14250791
0.10329304016808356,-1.1277011211525374,0.14360197,0.14343049,0.14210707,0.14361413,0.14189158,0.14283986,0.14251493
0.11627634252865035,-1.1277011211525374,0.1437677,0.14346501,0.14203513,0.14359815,0.14185716,0.14275476,0.14252216
0.12925964488921715,-1.1277011211525374,0.1439329,0.14349937,0.14196342,0.14358221,0.14182281,0.14267,0.14252931
0.14224294724978395,-1.1277011211525374,0.14404929,0.14352791,0.14189394,0.14358078,0.141795,0.1426208,0.1425323
0.15522624961035075,-1.1277011211525374,0.1440588,0.14352962,0.14189096,0.14357927,0.14179325,0.14261532,0.14253284
0.16820955197091755,-1.1277011211525374,0.14398767,0.14351138,0.14193687,0.14357835,0.1418109,0.14264345,0.14253137
0.18119285433148435,-1.1277011211525374,0.14381006,0.1434675,0.14204429,0.14357986,0.14185362,0.14271785,0.1425269
0.19417615669205116,-1.1277011211525374,0.14363967,0.143432,0.14211832,0.14359625,0.14188902,0.1428053,0.14251949
0.20715945905261796,-1.1277011211525374,0.14354897,0.14342208,0.14211851,0.14362521,0.14190038,0.1428735,0.1425114
0.22014276141318473,-1.1277011211525374,0.14345819,0.14341214,0.14211866,0.1436542,0.14191173,0.14294179,0.14250328
0.23312606377375153,-1.1277011211525374,0.14336735,0.14340219,0.14211884,0.14368324,0.14192311,0.14301021,0.14249514
